cpu_percent,ram_percent,disk_read_Bps,disk_write_Bps,net_in_Bps,net_out_Bps
4.4,33.9,0,1003520,1170,3090
5.6,34.0,0,1011712,4782,3566
7.7,33.9,0,2560000,1302,5068
8.7,33.8,0,1003520,110536,8432
10.1,33.8,0,26845184,120434,18734
10.9,33.9,0,757760,51024,16236
9.6,34.0,0,876544,210447,24040
7.9,33.8,0,2129920,311803,14586
13.8,34.1,3534848,831488,14372,5132
11.3,34.1,0,684032,55167,99498
3.5,34.1,0,692224,25646,28278
5.5,34.1,0,552960,23178,27674
11.0,34.2,0,774144,2844,107046
9.6,33.7,0,622592,62626,27444
8.3,33.8,0,1351680,267846,33564
10.3,33.9,0,614400,611418,164878
8.4,33.9,0,757760,439242,29122
3.0,33.9,0,552960,0,24676
2.1,33.9,0,544768,22388,2798
3.5,33.8,0,815104,22522,8340
5.8,33.7,0,1007616,494,15820
1.9,33.7,0,1003520,2960,1334
2.9,33.6,0,1011712,9638,30384
3.0,33.6,0,1007616,1896,508
3.3,33.6,0,1011712,660,6294
8.7,33.7,0,1015808,55848,23486
10.2,33.8,0,1011712,681192,43400
2.9,33.8,0,1007616,222,0
3.9,33.7,0,1572864,90,0
2.2,33.7,0,1007616,234,254
8.1,33.7,0,1003520,180,478
3.5,33.5,0,1011712,0,0
7.9,33.6,0,1019904,271800,19066
6.9,33.6,0,1003520,136090,7430
5.4,33.6,0,1114112,90,0
10.2,33.6,0,1159168,0,0
8.0,33.6,20480,22740992,500,5912
5.7,33.6,0,765952,15150,23096
13.5,34.0,491520,2646016,31402,22764
7.1,33.9,0,753664,6902,11162
4.4,34.0,0,622592,13958,540
4.4,34.0,0,688128,0,604
4.9,33.9,0,618496,15686,9376
4.8,33.9,0,622592,8286,46406
14.3,34.0,0,757760,30940,32370
4.4,33.9,0,684032,0,0
4.5,34.0,0,1134592,15798,17418
6.8,34.0,0,618496,14296,254
4.9,34.0,0,937984,90,0
4.5,34.0,0,552960,766,1338
11.4,34.0,0,618496,293008,21252
6.3,34.0,0,1003520,15096,9408
7.4,34.0,0,1011712,12888,4490
8.4,34.0,0,1015808,476782,23624
8.2,34.0,0,1003520,423816,21092
5.5,33.9,0,1015808,276,508
9.6,34.0,0,1007616,292674,16932
5.5,33.9,0,1105920,266,318
8.2,33.9,0,1011712,757418,35226
4.4,33.8,0,1007616,114696,5462
7.4,33.8,0,1003520,43742,3716
7.3,34.0,0,1011712,438810,20036
5.7,34.0,0,1007616,55926,22830
4.8,33.9,0,1003520,971606,44196
6.4,33.9,0,1011712,1035982,48292
9.5,33.9,0,1007616,468,254
4.9,34.0,0,20676608,702,1114
4.0,33.9,0,761856,1158308,34518
2.6,33.9,0,806912,3738,27780
5.1,33.9,0,2088960,3612,508
4.5,33.9,0,692224,94076,3748
5.5,33.9,0,688128,1110102,51436
3.2,33.9,0,753664,234,254
1.9,33.9,0,643072,0,0
3.4,33.7,0,696320,468,858
5.9,33.8,0,684032,702,0
3.5,33.8,0,692224,968,890
4.4,33.8,0,548864,234,894
6.3,33.8,0,1044480,4324,12494
4.6,33.8,0,622592,0,0
4.1,33.8,0,548864,0,350
3.8,33.7,0,614400,1266,508
4.6,33.7,0,1732608,266,540
3.9,33.7,0,688128,734,636
3.3,33.6,0,618496,468,0
4.0,33.6,0,622592,0,0
5.1,33.6,0,618496,542,856
4.1,33.6,0,552960,0,0
4.5,33.6,0,1060864,0,0
3.5,33.6,0,1007616,0,0
4.6,33.6,0,1003520,0,0
4.1,33.6,0,1011712,0,0
4.2,33.6,0,1007616,0,0
3.8,33.6,0,1003520,66,0
3.8,33.6,0,1667072,0,0
4.1,33.6,0,1007616,0,0
3.7,33.6,0,1003520,500,286
4.0,33.6,0,1011712,1596,508
5.8,33.7,16384,24096768,219480,6668
3.8,33.8,0,1544192,943074,22860
3.1,33.8,0,761856,70704,4318
8.4,33.8,0,618496,5892,508
3.2,33.8,0,753664,500,890
3.6,33.8,0,704512,534,0
4.6,33.7,0,548864,500,636
5.9,33.7,0,753664,468,254
6.6,33.7,0,692224,0,508
4.5,33.7,0,688128,468,0
3.5,33.8,0,753664,0,0
4.5,33.8,0,622592,0,0
3.5,33.8,0,933888,0,0
5.1,33.8,0,684032,0,0
4.1,33.8,0,552960,0,0
4.6,33.7,0,548864,0,0
4.4,33.7,0,614400,234,254
4.3,33.7,0,552960,0,0
3.9,33.7,0,548864,960,1024
4.1,33.7,0,1282048,0,254
2.6,33.6,0,552960,702,254
5.3,33.8,0,5595136,308,1078
2.2,33.8,0,995328,9266,7748
5.3,33.8,0,1159168,1035660,42768
2.9,33.8,0,1105920,395552,18546
1.2,33.8,0,999424,862,254
1.9,33.8,0,1957888,500,286
4.0,33.8,0,1003520,0,0
4.0,33.8,0,999424,0,0
2.8,33.7,0,974848,0,0
3.6,33.8,0,970752,468,508
8.0,33.7,0,23900160,23006,27640
1.8,33.6,0,1314816,0,0
3.0,33.6,0,1056768,468,604
4.0,33.6,0,749568,0,0
3.6,33.6,0,757760,0,0
2.5,33.6,0,765952,0,350
4.3,33.6,0,749568,234,0
4.9,33.7,0,757760,500,1144
3.9,33.7,0,753664,8596,7684
2.9,33.7,0,749568,499770,32790
4.1,33.7,0,688128,749798,31496
3.5,33.7,0,684032,42,412
9.4,33.7,0,679936,234,0
3.6,33.6,0,618496,266,286
5.3,33.6,0,614400,500,636
4.1,33.5,0,679936,468,0
2.3,33.5,0,688128,0,0
3.4,33.5,0,684032,0,0
1.8,33.5,0,610304,0,254
2.2,33.4,0,1007616,276,62
1.4,33.4,0,544768,0,0
3.6,33.5,0,540672,0,0
4.6,33.6,0,548864,94342,5368
9.1,33.5,0,618496,998738,30226
4.6,33.6,0,540672,0,0
4.8,33.5,0,618496,0,0
4.1,33.5,0,557056,0,0
4.3,33.5,0,610304,500,286
4.1,33.5,0,548864,0,0
4.8,33.5,0,1613824,0,0
5.0,33.5,0,16216064,468,254
4.2,33.4,0,765952,0,0
5.5,33.6,0,1552384,500,4750
4.1,33.6,0,679936,45062,5888
5.2,33.6,0,757760,1291828,54642
2.8,33.6,0,684032,418,350
3.1,33.6,0,679936,234,0
3.3,33.6,0,757760,0,254
4.6,33.6,0,684032,234,638
3.0,33.6,0,610304,694,254
3.3,33.7,0,688128,0,0
3.1,33.5,0,614400,0,0
9.2,33.5,0,540672,0,0
4.8,33.5,0,548864,0,0
4.4,33.5,0,544768,42,62
4.5,33.6,0,610304,0,254
4.3,33.7,0,548864,7894,7398
4.5,33.6,0,544768,538254,22956
5.9,33.6,0,540672,639900,26924
4.9,33.6,0,548864,0,0
4.6,33.6,0,622592,66,0
4.5,33.6,0,540672,42,62
3.8,33.6,0,548864,266,540
3.5,33.5,0,544768,266,286
3.8,33.5,0,540672,500,0
3.1,33.5,0,548864,234,540
6.6,33.4,0,741376,234,0
6.0,33.4,0,999424,0,0
4.5,33.4,0,1007616,0,0
4.5,33.4,0,1003520,0,0
4.4,33.4,0,999424,0,254
5.3,33.5,0,1019904,14484,26876
4.9,33.5,0,15646720,0,0
6.2,33.5,0,749568,0,0
3.6,33.5,0,757760,0,0
4.3,33.5,0,753664,0,350
5.1,33.5,0,749568,234,0
4.9,33.6,0,778240,500,636
4.2,33.6,0,753664,702,508
5.5,33.6,0,679936,2962,13168
2.9,33.7,0,618496,31996,1716
10.1,33.6,0,684032,1283258,35214
5.5,33.6,0,610304,106290,3556
5.2,33.5,0,548864,266,286
5.3,33.5,0,614400,734,636
5.2,33.5,0,540672,234,0
5.0,33.4,0,618496,0,0
7.4,33.4,0,544768,0,0
1.8,33.4,0,540672,0,0
5.3,33.3,0,921600,0,0
1.6,33.3,0,544768,234,254
3.6,33.4,0,614400,0,0
4.4,33.4,0,548864,0,0
3.3,33.4,0,544768,702,1338
3.9,33.4,0,540672,628,254
3.0,33.5,0,548864,42,62
4.4,33.5,0,614400,469460,17528
4.9,33.5,0,1003520,786810,28862
5.2,33.4,0,1007616,8838,508
4.9,33.4,0,1003520,0,0
5.4,33.6,0,999424,0,0
4.5,33.5,0,1007616,0,0
4.6,33.5,0,1011712,0,0
4.3,33.5,0,1675264,500,636
4.9,33.5,0,15273984,234,0
2.6,33.5,0,1134592,500,636
3.0,33.5,0,749568,234,0
2.0,33.5,0,696320,0,0
3.3,33.5,0,917504,0,0
2.4,33.5,0,749568,0,0
3.1,33.5,0,618496,0,0
2.9,33.6,0,614400,0,0
3.8,33.5,0,679936,0,254
4.4,33.6,0,548864,94310,4574
5.6,33.6,0,544768,1602280,52070
4.0,33.6,0,679936,0,0
3.6,33.6,0,688128,0,0
2.1,33.5,0,684032,500,286
2.3,33.5,0,626688,42,62
3.8,33.5,0,618496,0,0
4.5,33.4,0,544768,0,0
3.9,33.4,0,540672,0,0
9.5,33.4,0,557056,0,0
4.9,33.4,0,544768,266,644
4.4,33.4,0,540672,726,412
3.6,33.4,0,614400,300,0
4.3,33.4,0,1003520,0,0
3.4,33.4,0,999424,266,540
4.4,33.4,0,1011712,0,0
4.4,33.4,0,1003520,0,5722
4.5,33.4,0,999424,13940,21186
3.6,33.4,0,1007616,0,350
4.8,33.4,0,1003520,0,0
5.7,33.5,0,1007616,0,0
4.5,33.5,0,15929344,74,0
3.6,33.5,0,753664,140,350
4.8,33.5,0,749568,308,0
3.9,33.5,0,757760,574,286
3.5,33.5,0,684032,74,862
5.4,33.7,0,1085440,195484,19774
3.6,33.6,0,688128,1106952,34798
8.8,33.6,0,614400,116,62
4.8,33.6,0,610304,0,0
4.3,33.6,0,733184,500,540
4.3,33.6,0,614400,500,286
3.6,33.6,0,610304,234,350
3.6,33.4,0,688128,234,0
5.0,33.4,0,544768,0,0
4.5,33.4,0,679936,0,0
7.3,33.5,0,798720,0,254
6.5,33.5,0,544768,1682,7816
2.7,33.5,0,610304,244742,9716
6.3,33.5,0,618496,1167714,48260
5.6,33.4,0,618496,0,0
4.7,33.4,0,843776,0,0
4.5,33.4,0,548864,0,0
4.0,33.3,0,544768,0,0
4.7,33.3,0,999424,500,286
3.1,33.3,0,1236992,234,254
3.5,33.4,0,1003520,470194,11686
2.4,33.5,0,999424,736996,13272
4.8,33.5,0,1007616,0,0
3.8,33.5,0,1003520,266,540
9.6,33.5,0,999424,340,286
3.9,33.5,0,1007616,308,0
3.4,33.4,0,16015360,574,286
5.9,33.4,0,679936,74,0
4.5,33.4,0,757760,74,0
5.0,33.4,0,544768,116,62
5.8,33.4,0,1126400,0,0
3.6,33.4,0,757760,258,0
3.1,33.5,0,684032,500,5230
2.2,33.5,0,749568,27466,3220
3.3,33.5,0,548864,981536,40386
2.5,33.5,0,684032,512154,21336
2.6,33.5,0,610304,0,0
3.8,33.5,0,618496,596,954
4.5,33.4,0,684032,798,540
5.4,33.4,0,610304,234,0
4.6,33.3,0,647168,0,0
3.6,33.3,0,626688,0,0
3.5,33.3,0,540672,0,0
5.6,33.3,0,688128,0,0
5.6,33.3,0,614400,266,860
3.9,33.3,0,540672,1128,540
4.6,33.3,0,868352,234,0
2.6,33.3,0,544768,0,0
3.1,33.3,0,999424,0,0
4.5,33.3,0,1007616,234,254
2.2,33.3,0,1003520,42,316
5.0,33.5,0,999424,108804,31450
4.1,33.5,0,1007616,1153028,36322
5.1,33.4,0,1003520,0,0
5.4,33.5,0,999424,234,254
5.4,33.5,0,1011712,0,0
4.5,33.5,0,13615104,0,0
5.4,33.6,0,749568,0,350
3.9,33.5,0,757760,1000,826
9.4,33.5,0,753664,0,0
4.4,33.4,0,786432,0,0
3.5,33.5,0,688128,3398,13168
4.3,33.6,0,753664,94610,4320
2.8,33.6,0,540672,1207198,27178
1.9,33.5,0,688128,266,286
1.5,33.6,0,614400,500,286
1.2,33.6,0,749568,468,254
1.5,33.5,0,757760,0,0
1.5,33.5,0,684032,0,0
4.0,33.5,0,610304,0,0
4.9,33.4,0,856064,0,0
1.5,33.4,0,614400,0,0
1.6,33.3,0,610304,66,0
1.6,33.3,0,618496,0,0
3.9,33.4,0,544768,234,254
1.6,33.4,0,540672,0,0
1.7,33.4,0,737280,0,0
1.7,33.4,0,552960,0,0
1.4,33.4,0,540672,500,286
1.8,33.4,0,618496,42,62
4.6,33.4,0,1646592,234,1052
4.0,33.5,0,999424,1096,508
1.8,33.5,0,1110016,0,0
1.9,33.5,0,1003520,0,0
2.6,33.5,0,999424,500,636
1.8,33.5,0,1007616,500,286
2.0,33.5,0,1007616,234,0
2.0,33.5,0,1511424,0,0
2.3,33.5,0,16355328,0,0
5.0,33.5,0,753664,234,254
4.1,33.5,0,749568,0,0
4.4,33.5,0,700416,0,0
4.0,33.5,0,753664,0,0
1.8,33.5,0,749568,500,540
6.5,33.5,0,618496,468,254
2.0,33.5,0,753664,0,0
3.9,33.5,0,749568,0,0
4.4,33.5,0,688128,0,0
2.9,33.5,0,614400,542,348
5.3,33.5,0,610304,0,0
4.4,33.4,0,704512,0,0
3.0,33.3,0,548864,0,0
3.4,33.3,0,679936,0,0
3.8,33.4,0,548864,0,0
5.3,33.3,0,614400,266,286
5.4,33.3,0,540672,500,644
5.3,33.4,0,548864,460,380
5.8,33.4,0,544768,1682,7816
4.4,33.4,0,540672,321360,13018
5.8,33.4,0,552960,880050,36576
6.0,33.3,0,544768,0,0
5.4,33.3,0,540672,0,254
6.8,33.4,0,561152,14164,26876
6.9,33.4,0,1150976,0,0
5.7,33.4,0,999424,0,0
4.6,33.4,0,1007616,0,350
4.0,33.4,0,1523712,0,0
4.5,33.4,0,1003520,0,0
4.6,33.4,0,15982592,734,636
4.6,33.6,0,753664,500,5422
5.8,33.6,0,679936,27786,3220
6.4,33.5,0,688128,1287838,65746
6.4,33.5,0,761856,234,350
3.8,33.5,0,610304,468,254
4.4,33.4,0,1073152,500,1048
4.4,33.4,0,1392640,40174,22450
2.1,33.3,0,749568,12682,12922
1.6,33.3,0,757760,0,0
1.7,33.3,0,614400,500,540
2.0,33.3,0,610304,0,0
1.8,33.3,0,757760,0,0
3.5,33.3,0,815104,0,0
3.3,33.3,0,610304,0,0
4.3,33.3,0,757760,0,0
7.4,33.3,0,544768,0,0
3.0,33.3,0,540672,0,0
3.4,33.5,0,548864,0,700
4.3,33.5,0,614400,1056866,51880
5.0,33.5,0,540672,253922,15780
4.8,33.5,0,618496,0,0
5.1,33.5,0,655360,0,0
3.9,33.5,0,540672,234,254
4.3,33.5,0,557056,0,0
5.2,33.4,0,544768,42,316
6.0,33.4,0,540672,500,286
4.9,33.4,0,1007616,734,636
2.9,33.4,0,1818624,276,62
3.5,33.4,0,1011712,0,0
3.5,33.4,0,10305536,66,0
7.3,33.5,0,7991296,0,0
4.3,33.6,0,749568,0,0
4.4,33.6,0,978944,968,5422
3.5,33.6,0,753664,154378,8554
4.8,33.6,0,749568,1459912,69596
3.1,33.6,0,757760,0,0
2.8,33.6,0,753664,0,0
2.0,33.6,0,679936,184,254
4.7,33.5,0,688128,234,0
4.1,33.5,0,557056,766,826
3.8,33.5,0,610304,0,0
4.1,33.5,0,786432,0,0
8.6,33.4,0,753664,0,0
3.5,33.3,0,540672,0,0
4.2,33.4,0,548864,0,0
4.8,33.5,0,544768,1000,5708
2.9,33.5,0,540672,107828,7824
5.4,33.6,0,548864,1246964,56642
3.1,33.6,0,544768,0,0
3.0,33.6,0,540672,234,254
4.1,33.6,0,618496,74,0
5.4,33.6,0,614400,74,6616
3.8,33.5,0,540672,14504,21408
3.0,33.5,0,552960,308,254
3.3,33.4,0,675840,74,0
4.3,33.4,0,999424,308,254
4.7,33.5,0,1007616,0,0
5.0,33.5,0,1003520,74,0
8.0,33.5,0,999424,0,0
4.9,33.5,0,1007616,500,286
9.8,33.6,0,12390400,0,1050
3.9,33.6,0,1085440,1185248,31306
4.9,33.6,0,757760,186040,17994
4.9,33.6,0,753664,124840,4572
2.0,33.6,0,761856,234,604
5.3,33.4,0,688128,500,286
4.1,33.4,0,753664,500,286
4.3,33.4,0,610304,872,540
4.1,33.4,0,688128,0,0
5.0,33.4,0,622592,0,0
4.4,33.3,0,679936,276,316
6.3,33.4,0,864256,0,0
3.6,33.4,0,544768,0,0
4.3,33.4,0,540672,0,0
3.9,33.4,0,688128,266,540
5.3,33.4,0,614400,0,0
3.0,33.4,0,610304,0,0
4.5,33.5,0,909312,219204,9400
2.9,33.5,0,544768,1201780,46736
1.9,33.5,0,540672,734,286
3.4,33.5,0,630784,0,0
4.9,33.4,0,544768,0,0
5.8,33.5,0,540672,0,0
4.9,33.4,0,552960,0,0
5.0,33.5,0,1003520,0,0
4.1,33.5,0,999424,266,286
4.4,33.5,0,1007616,500,286
4.0,33.6,0,1003520,468,604
5.5,33.7,0,999424,2384,7624
5.2,33.6,0,1007616,400520,16320
5.9,33.7,0,14843904,848476,34860
5.8,33.7,0,1302528,0,0
4.2,33.7,0,1122304,31528,1398
4.1,33.7,0,614400,1119130,40990
5.6,33.7,0,679936,15198,1016
4.8,33.7,0,688128,195696,8890
4.9,33.7,0,544768,0,798
3.0,33.7,0,679936,628,254
1.7,33.7,0,688128,0,0
2.4,33.7,0,753664,500,286
2.1,33.7,0,610304,0,0
8.3,33.6,0,843776,0,0
3.0,33.6,0,684032,0,0
3.1,33.5,0,679936,0,0
5.0,33.5,0,548864,0,0
4.3,33.4,0,552960,566,540
4.6,33.4,0,540672,500,286
4.3,33.4,0,548864,928,738
4.9,33.4,0,614400,0,0
3.5,33.4,0,540672,266,540
4.3,33.4,0,569344,330,6008
4.0,33.5,0,544768,33182,22558
3.9,33.4,0,540672,0,254
4.9,33.5,16384,942080,3974,14928
2.1,33.5,0,1630208,0,0
4.7,33.6,0,999424,0,700
5.0,33.6,0,1007616,986012,43560
4.6,33.6,0,1003520,522476,23114
4.8,33.6,0,999424,0,0
5.0,33.6,0,1007616,500,636
4.4,33.6,0,1003520,0,0
2.9,33.6,0,999424,0,350
2.5,33.6,0,18587648,234,12406
2.9,33.4,0,753664,3164,762
4.4,33.5,0,679936,0,0
4.4,33.5,0,757760,734,890
4.8,33.5,0,696320,500,286
3.8,33.5,0,679936,234,0
3.6,33.4,0,688128,0,0
2.1,33.4,0,753664,0,0
3.9,33.4,0,679936,0,0
9.4,33.6,0,937984,500,954
5.3,33.5,0,753664,1391834,59246
5.7,33.5,0,610304,0,0
4.9,33.5,0,548864,0,0
4.9,33.5,0,614400,0,0
3.6,33.5,0,540672,0,0
4.0,33.5,0,618496,31528,2160
3.6,33.5,0,544768,1640946,68390
4.7,33.4,0,540672,500,286
4.0,33.4,0,618496,234,254
5.2,33.5,0,1024000,0,638
5.9,33.4,0,540672,744,316
3.4,33.6,0,548864,340,508
2.4,33.6,0,614400,2458,7974
3.4,33.5,0,876544,577940,23718
3.6,33.6,0,1019904,764430,31782
1.4,33.6,0,1527808,308,0
3.5,33.6,0,1101824,234,350
1.6,33.6,0,1007616,74,0
3.5,33.6,0,1003520,0,0
3.8,33.6,0,1003520,0,0
4.9,33.6,0,16297984,0,0
4.2,33.6,0,753664,0,0
3.6,33.5,0,749568,0,0
2.3,33.5,0,688128,0,0
3.6,33.6,0,753664,0,0
2.8,33.6,0,749568,0,0
5.2,33.6,0,688128,0,126
4.9,33.6,0,614400,500,540
4.3,33.6,0,610304,234,0
4.5,33.5,0,688128,0,0
4.0,33.5,0,700416,234,254
5.2,33.4,0,679936,184,0
6.0,33.4,0,618496,42,62
5.8,33.4,0,544768,266,286
10.0,33.4,0,540672,500,286
4.0,33.4,0,548864,234,0
4.1,33.4,0,614400,0,0
1.7,33.4,0,610304,0,0
3.1,33.5,0,618496,66,0
2.9,33.5,0,544768,18362,8408
4.3,33.5,0,552960,6606,21918
5.4,33.5,0,548864,0,0
3.4,33.5,0,1019904,0,0
2.6,33.5,0,999424,234,254
2.5,33.5,0,1011712,0,0
1.9,33.5,0,1003520,468,254
3.5,33.6,0,999424,0,0
1.8,33.5,0,1007616,766,826
3.0,33.5,0,1003520,0,0
3.0,33.4,0,999424,66,0
4.0,33.4,0,1019904,0,0
4.5,33.5,0,11141120,2930,12914
5.9,33.5,0,749568,234,254
4.8,33.5,0,872448,308,348
4.0,33.5,0,753664,1298,1910
6.4,33.6,0,679936,24822,11346
5.1,33.4,0,757760,117758,21794
8.5,33.0,0,753664,53910,5554
4.9,32.9,0,749568,0,0
16.2,33.2,8192,860160,0,0
9.5,33.2,0,765952,0,0
9.1,33.2,0,1126400,0,0
9.3,33.2,0,761856,0,254
8.8,33.3,0,757760,16330,12834
7.5,33.3,0,540672,0,0
5.3,33.2,0,565248,0,0
5.0,33.1,0,544768,0,0
5.0,33.1,0,794624,500,286
13.1,33.2,0,1007616,0,0
5.1,33.3,0,1003520,0,0
3.4,33.4,0,999424,0,0
4.2,33.4,0,1028096,0,0
2.7,33.4,0,1105920,0,0
2.1,33.4,0,999424,266,286
3.0,33.4,0,1007616,500,286
2.1,33.4,0,1740800,234,0
2.5,33.4,0,1003520,0,0
2.3,33.4,0,974848,500,890
2.4,33.5,0,1003520,0,0
2.5,33.5,0,966656,0,0
1.9,33.5,0,1077248,42,62
1.9,33.5,0,16809984,0,0
1.6,33.5,0,2514944,0,0
1.9,33.3,0,757760,0,0
1.9,33.3,0,753664,0,0
1.2,33.3,0,679936,0,0
1.4,33.3,0,770048,596,954
1.6,33.2,0,765952,798,286
1.9,33.2,0,610304,0,0
7.7,33.2,0,757760,0,0
2.0,33.1,0,839680,0,0
1.4,33.1,0,581632,42,62
1.9,33.2,0,1236992,628,860
2.1,33.1,0,614400,500,540
2.2,32.8,0,610304,500,286
2.1,32.8,0,688128,234,0
15.9,33.2,0,622592,0,0
6.5,33.2,0,692224,0,0
9.2,33.2,0,548864,0,0
9.2,33.3,0,544768,0,0
8.6,33.3,0,610304,36634,63448
7.3,33.3,0,561152,9922,3194
6.9,33.2,0,544768,0,0
7.5,33.3,0,679936,0,0
5.9,33.3,0,942080,0,286
5.8,33.2,0,1003520,30878,32822
12.8,33.3,0,999424,82622,17884
6.7,33.3,0,1683456,3034880,116618
7.8,33.3,0,1003520,3551198,83058
7.1,33.3,0,999424,0,350
6.8,33.3,0,1007616,0,0
7.6,33.3,0,1003520,2962,11986
6.8,33.2,0,1642496,266,540
6.0,33.2,16384,22319104,266,286
4.7,33.2,0,753664,566,286
5.4,33.2,0,749568,468,350
5.2,33.2,0,757760,0,0
6.4,33.1,0,753664,0,0
6.5,33.1,0,610304,0,0
6.7,33.0,0,757760,0,0
12.2,33.1,0,1728512,0,0
7.2,33.1,0,679936,0,0
7.8,33.1,0,757760,0,0
7.3,33.1,0,1241088,0,446
6.1,33.0,0,679936,200448,24102
7.5,33.1,0,688128,2936384,31180
5.0,33.1,0,614400,74,0
5.9,33.1,0,552960,574,540
7.3,33.1,0,618496,350,62
10.2,33.1,0,544768,74,0
7.9,33.2,0,610304,0,0
8.1,33.2,0,618496,74,0
7.9,33.2,0,630784,0,0
6.7,33.2,0,544768,308,348
5.3,33.2,0,548864,500,286
5.5,33.2,0,614400,234,0
5.7,33.2,0,540672,0,0
6.7,33.3,0,618496,0,0
7.0,33.3,0,1269760,0,0
7.3,33.3,0,1003520,0,0
7.3,33.3,0,1007616,3464,4952
6.4,33.3,0,1105920,234,0
6.7,33.2,0,999424,74,0
6.0,33.2,0,1011712,308,254
5.3,33.2,0,1003520,74,0
6.1,33.2,0,13201408,74,0
5.3,33.2,0,757760,74,0
4.9,33.2,0,753664,914,826
11.8,33.2,0,1089536,4211776,49302
7.6,33.1,0,688128,616,0
7.1,33.1,0,770048,74,0
6.7,33.1,0,679936,0,0
8.3,33.1,0,618496,116,62
6.5,33.1,0,684032,340,286
5.2,33.1,0,679936,500,540
5.7,33.1,0,909312,542,0
5.4,33.1,0,684032,184,0
5.0,33.0,0,610304,0,0
8.3,33.1,8192,548864,0,0
17.4,33.5,0,757760,2920,12526
4.6,33.5,0,540672,24662,18094
6.5,33.6,0,548864,21094,44580
7.0,33.5,0,1908736,0,9026
6.9,33.5,0,1011712,1170,8582
6.7,33.4,0,1007616,14224,3702
10.5,33.4,20480,3096576,68830,47266
10.3,33.7,16384,1994752,1770044,154592
16.9,33.9,12288,1310720,921884,344092
12.0,34.0,0,1540096,878520,164928
12.6,34.0,8192,2621440,597850,87220
16.2,34.1,73728,2363392,867198,191790
10.3,34.1,0,974848,280998,113808
16.1,34.0,126976,1110016,138894,29486
9.9,34.0,0,974848,33264,46322
13.9,34.0,8192,1650688,291292,51650
15.7,34.2,49152,31047680,340144,180200
18.8,34.5,16384,29028352,1171536,144436
17.6,34.6,0,778240,85314,17110
9.1,34.6,24576,753664,175214,47158
14.9,34.7,0,2220032,141594,93666
14.6,34.7,0,1015808,183786,61234
9.1,34.7,0,679936,74,8058
10.1,34.7,0,688128,74,0
10.1,34.6,0,839680,74,16720
11.8,34.7,0,1191936,128046,21336
16.2,34.8,0,548864,4418,33396
6.6,34.8,0,684032,74790,30294
6.1,34.7,0,610304,734,2972
6.9,34.7,0,868352,6312,18024
7.9,34.7,0,950272,0,0
8.3,34.7,0,610304,140,0
8.6,34.7,0,618496,74,21056
6.5,34.7,0,614400,6544,826
5.4,34.7,0,610304,808,636
6.2,34.7,0,1765376,574,572
7.8,34.5,0,1003520,542,0
13.2,34.5,0,999424,0,0
4.7,34.5,0,1007616,74,0
12.5,34.4,0,1003520,1074,12598
5.4,34.4,0,3215360,6610,572
5.5,34.4,0,4026368,66,0
4.8,34.3,0,1003520,0,0
12.7,34.6,0,1380352,13088,41770
12.4,34.6,0,4079616,406322,71454
16.4,34.6,8192,3112960,490782,99654
14.6,34.6,0,2580480,509084,82316
12.7,34.6,16384,68599808,304448,150496
10.4,34.7,8192,1052672,397912,73092
18.4,34.7,8192,1359872,1028204,154174
23.1,34.8,16384,1581056,565236,116756
10.7,34.8,0,2994176,6160,20044
6.5,34.8,0,749568,36666,40438
9.6,34.8,0,974848,52980,23084
16.0,34.9,8192,2686976,436676,108176
23.5,35.2,0,1597440,391372,47340
18.0,35.2,0,1064960,253930,41298
13.3,35.3,0,1777664,547440,53232
11.2,35.3,0,1257472,89252,9558
4.8,35.1,0,1191936,0,0
3.8,35.1,0,1245184,650,5976
3.6,35.1,0,1548288,23454,27286
14.9,34.5,0,1110016,35180,73944
18.4,34.0,0,970752,35974,100110
15.1,33.6,483328,1155072,114884,64550
10.7,33.7,8192,2207744,13826,2414
17.0,34.1,0,1019904,468,254
9.7,34.1,0,8327168,234,254
9.4,34.0,0,1519616,968,636
18.3,34.1,0,1277952,234,508
14.0,34.1,0,3194880,234,254
14.0,33.9,0,1060864,702,254
14.1,33.9,0,1110016,234,11860
8.7,33.8,0,999424,3984,1366
6.2,33.8,16384,51978240,266,286
4.8,33.8,0,753664,734,540
6.7,33.6,16384,1617920,468,254
11.8,33.6,0,688128,702,508
7.8,33.6,0,1060864,702,508
5.9,33.6,0,679936,702,508
7.2,33.6,0,765952,94746,19372
7.7,33.6,0,4050944,2794202,33720
5.0,33.6,0,749568,1367720,13526
5.4,33.5,0,688128,266,540
5.4,33.5,0,995328,0,0
5.4,33.6,0,2646016,0,0
9.1,33.7,0,819200,42,62
4.7,33.6,0,1355776,0,0
6.9,33.6,0,610304,1990,2548
4.8,33.5,0,548864,874,254
6.9,33.7,0,544768,0,894
5.8,33.6,20480,0,42,62
3.3,33.6,0,1474560,0,0
11.0,33.7,0,753664,202,254
9.2,33.7,0,749568,1638,1302
11.9,33.7,0,839680,500,286
13.2,33.8,0,684032,862,828
8.4,33.7,0,749568,0,0
16.9,33.8,0,618496,734,1048
10.8,33.7,4096,684032,0,0
10.5,33.6,0,1007616,0,254
17.9,33.7,0,757760,3708,13968
12.9,33.7,0,634880,872,1340
13.2,33.7,0,753664,188158,9398
13.6,33.8,0,548864,74282,5054
8.7,33.8,0,913408,468,254
7.6,33.8,0,1724416,202,254
6.3,33.8,0,548864,0,0
